anime_id,Name,Genres,Other name,Score,Type
44000,Xi Yangyang Yu Hui Tailang: Kua Shikong Jiu Bing,"Adventure, Comedy",喜羊羊與灰太狼之跨時空救兵,UNKNOWN,TV
44001,Xi Yangyang Yu Hui Tailang: Qiqu Waixing Ke,"Adventure, Comedy",喜羊羊與灰太狼之奇趣外星客,UNKNOWN,TV
44002,Xi Yangyang Yu Hui Tailang: Yiguo Da Yingjiu,"Adventure, Comedy",喜羊羊與灰太狼之異國大營救,UNKNOWN,TV
44003,Xi Yangyang Yu Hui Tailang: Xi yangyang You Shibo,"Adventure, Comedy",喜羊羊與灰太狼之喜羊羊游世博,UNKNOWN,ONA
44004,Xi Yangyang Yu Hui Tailang: Man Jing Tou,"Adventure, Comedy",喜羊羊与灰太狼之漫镜头,UNKNOWN,TV
44005,Xi Yangyang Yu Hui Tailang: Yangyang Deyi Xi Yangyang,"Adventure, Comedy",喜羊羊与灰太狼之洋洋得意喜羊羊,UNKNOWN,ONA
44006,Jiaren Jiu Jia Hui Tailang,"Comedy, Romance",嫁人就嫁灰太狼,UNKNOWN,ONA
44007,Zhiqu Yang Xuetang: Dong Zhi Wu Pian Pian,"Adventure, Comedy",智趣羊学堂之动植物篇,UNKNOWN,ONA
44008,Zhiqu Yang Xuetang: Yundong Pian,"Adventure, Comedy",智趣羊学堂之运动篇,UNKNOWN,ONA
44009,Zhiqu Yang Xuetang: Diqiu Jianianhua,"Adventure, Comedy",智趣羊学堂之地球嘉年华,UNKNOWN,ONA
44010,Zhiqu Yang Xuetang: Yangyang You Shijie,"Adventure, Comedy",智趣羊学堂之羊羊游世界,UNKNOWN,ONA
44011,Zhiqu Yang Xuetang: Qihuan Chengyu Shu,"Adventure, Comedy",智趣羊学堂之奇幻成语书,UNKNOWN,ONA
44012,Zhiqu Yang Xuetang: Yangyang Lai Yunbao,"Adventure, Comedy",智趣羊学堂之羊羊来寻宝,UNKNOWN,ONA
44013,Zhiqu Yang Xuetang: Yangyang Qu Maoxian,"Adventure, Comedy",智趣羊学堂之羊羊趣冒险,UNKNOWN,ONA
44014,Songdai Zuqiu Xiaojiang,Sports,宋代足球小将,UNKNOWN,TV
44015,Baobei Nuer Hao Mama,Comedy,寶貝女兒好媽媽,UNKNOWN,TV
44016,Baobei Nuer Hao Mama: Kuaile De Jiating,Comedy,宝贝女儿好妈妈之快乐的家庭,UNKNOWN,TV
44017,Baobei Nuer Hao Mama: Chi Jiyi De Daxue Qiu,Comedy,宝贝女儿好妈妈之吃记忆的大雪球,UNKNOWN,Movie
44025,Doraemon Movie 41: Nobita no Little Star Wars,"Adventure, Comedy, Sci-Fi",映画ドラえもん のび太の宇宙小戦争（リトルスターウォーズ） 2021,7.01,Movie
44026,Zannen na Ikimono Jiten (2019),"Comedy, Slice of Life",ざんねんないきもの事典 (2019),UNKNOWN,TV
44031,Jushen Zhan Ji Dui: Guidao Xianfeng,"Action, Sci-Fi",巨神战击队之轨道先锋,UNKNOWN,TV
44032,Chao Xian Lie Bing-kai Neng,"Action, Sci-Fi",超限獵兵-凱能,UNKNOWN,TV
44033,Chao Xian Lie Bing-kai Neng 2nd Season,"Action, Adventure",超限獵兵-凱能 第二季,UNKNOWN,TV
44035,Ling Su Zhengba,"Adventure, Sci-Fi",零速争霸,UNKNOWN,TV
44037,"Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node, Henkyou de Slow Life suru Koto ni Shimashita","Adventure, Fantasy, Romance",真の仲間じゃないと勇者のパーティーを追い出されたので、辺境でスローライフすることにしました,6.94,TV
44040,Abciee Shuugyou Nikki,Comedy,エビシー修業日記,5.43,TV
44042,Holo no Graffiti,Comedy,ホロのぐらふぃてぃ,8.24,ONA
44044,Jimihen!!: Jimiko wo Kaechau Jun Isei Kouyuu!!,"Romance, Hentai",じみへんっ!!～地味子を変えちゃう純異性交遊～,6.37,ONA
44046,Heart,Romance,HEART,UNKNOWN,Music
44047,Tian Huang Zhan Shen,"Action, Fantasy",天荒战神,6.62,ONA
44050,Gundam Build Divers: Battlogue,"Action, Sci-Fi",ガンダムビルドダイバーズ バトローグ,6.5,ONA
44053,Hua Jianghu: Gui Yexing,Action,画江湖之轨夜行,UNKNOWN,ONA
44055,Sasaki to Miyano,Boys Love,佐々木と宮野,8.24,TV
44056,Tokyo Gambo,Slice of Life,東京ガンボ,UNKNOWN,TV
44059,Puparia,Avant Garde,PUPARIA,7.62,ONA
44060,Bai She Chuan: Bai Suzhen,"Action, Fantasy, Romance",白蛇传之白素贞,UNKNOWN,Movie
44061,Xin Shen Bang: Nezha Chongsheng,"Action, Fantasy, Sci-Fi",新神榜：哪吒重生,7.24,Movie
44062,Chu Feng: Yi Dian Zhi Zi,"Action, Fantasy, Romance, Sci-Fi",雏蜂 伊甸之子,5.95,ONA
44063,Tamaya Shichiten Tanjoubi-hen CM,Slice of Life,TAMAYA アニメCM 「誕生日篇」,5.65,ONA
44064,Lie Huo Jiao Chou,"Action, Drama, Supernatural",烈火浇愁,7.07,ONA
44065,Dinghai Fusheng Lu,"Action, Fantasy",定海浮生录,6.84,ONA
44067,Bai Yao Pu 2nd Season,"Adventure, Fantasy, Mystery, Supernatural",百妖谱 第二季,7.18,ONA
44068,Tian Bao Fuyao Lu 2nd Season,"Action, Adventure, Fantasy, Supernatural",天宝伏妖录,7.47,ONA
44069,Xian Wang de Richang Shenghuo 2,"Adventure, Comedy, Fantasy",仙王的日常生活 第二季,7.39,ONA
44070,Tian Guan Ci Fu Special,"Drama, Supernatural",天官赐福特别节目,8.4,ONA
44071,Yuan Long 2nd Season,"Action, Adventure, Fantasy",元龙 第二季,6.95,ONA
44072,Ba Ma Laizi Er Ciyuan,Comedy,爸妈来自二次元,6.13,ONA
44073,Ni Zhenshi Ge Tiancai,"Comedy, Fantasy",你真是个天才,5.95,ONA
44074,Shiguang Dailiren,"Drama, Supernatural",时光代理人,8.72,ONA
44075,Sou Xuan Lu Zhi Chen Ling Ji,"Action, Fantasy",搜玄录之宸灵纪,UNKNOWN,ONA
44076,Tian Yi Que,"Action, Fantasy",天一阙,UNKNOWN,ONA
44078,Jian Wang 3: Xia Gan Yi Dan Shen Jianxin 2nd Season,"Action, Adventure, Comedy",剑网3·侠肝义胆沈剑心 第二季,6.22,ONA
44079,Jian Wang 3: Xia Gan Yi Dan Shen Jianxin 3rd Season,"Action, Adventure, Comedy",剑网3·侠肝义胆沈剑心 第三季,UNKNOWN,ONA
44086,Prayer X,Avant Garde,Prayer X,7.07,Music
44087,Gintama: The Semi-Final,"Action, Comedy",銀魂 THE SEMI-FINAL,8.47,Special
44089,Yoroyoro Tamatama,Comedy,よろよろたまたま,UNKNOWN,Music
44090,Ling Long: Incarnation Final Chapter,"Action, Drama, Horror, Sci-Fi, Suspense",灵笼:INCARNATION 终章,6.94,ONA
44096,Xian Jian Qi Xia Zhuan: Huan Li Jing,"Action, Fantasy, Romance",仙剑奇侠传幻璃镜,UNKNOWN,ONA
44097,Huyao Xiao Hongniang: Mu Tiancheng,"Comedy, Drama, Romance, Supernatural",狐妖小红娘 沐天城,6.79,ONA
44100,Shi Wan Ge Leng Xiaohua Fanwai Pian,"Comedy, Fantasy",十萬個冷笑話 番外篇,UNKNOWN,ONA
44101,You Yao Qi Xia Ri Guanggao Pian,Comedy,有妖气夏日广告篇,UNKNOWN,Special
44103,Kaixin Baobei,"Comedy, Sci-Fi",开心宝贝,UNKNOWN,TV
44104,Kaixin Baobei: Kaixin Chaoren,"Comedy, Sci-Fi",开心宝贝之开心超人,UNKNOWN,TV
44105,Kaixin Baobei: Kaixin Chao Renda Zuozhan,"Comedy, Sci-Fi",开心宝贝之开心超人大作战,UNKNOWN,TV
44108,Kaixin Baobei: Kaixin Da Maoxian,"Comedy, Sci-Fi",开心宝贝之开心大冒险,UNKNOWN,TV
44109,Kaixin Baobei: Kaixin Xing Xingqiu,"Comedy, Sci-Fi",开心宝贝之开心星星球,UNKNOWN,TV
44110,Kaixin Baobei: Gu Ling Xing Lixian Ji,"Comedy, Sci-Fi",开心宝贝之古灵星历险记,UNKNOWN,TV
44111,Kaixin Baobei: Kaixin Lianmeng Zhengba Zhan,"Comedy, Sci-Fi",开心宝贝之开心联盟争霸战,UNKNOWN,TV
44112,Kaixin Baobei: Qihuan Zhi Lu,"Comedy, Sci-Fi",开心宝贝之奇幻之旅,UNKNOWN,TV
44114,Kaixin Chaoren Lianmeng: Chao Shikong Baowei Zhan,"Comedy, Sci-Fi",开心超人联盟之超时空保卫战,UNKNOWN,TV
44115,Kaixin Chaoren Lianmeng: Yingxiong Guilai,"Comedy, Sci-Fi",开心超人联盟之英雄归来,UNKNOWN,TV
44116,Kaixin Chaoren Lianmeng: Xingji Weiji,"Comedy, Sci-Fi",开心超人联盟之星际危机,UNKNOWN,TV
44117,Kaixin Chaoren Lianmeng: Xingji Lianmeng,"Comedy, Sci-Fi",开心超人联盟之星际联盟,UNKNOWN,TV
44118,Kaixin Chaoren Lianmeng: Nengyuan He Shouhu Zhe,"Comedy, Sci-Fi",开心超人联盟之能源核守护者,UNKNOWN,TV
44119,Kaixin Chaoren Lianmeng: Xingzhi Li,"Comedy, Sci-Fi",开心超人联盟之星之力,UNKNOWN,TV
44121,Kaixin Chaoren: Baoxiao Xing Xingqiu,"Comedy, Sci-Fi",开心超人之爆笑星星球,UNKNOWN,TV
44122,Kaixin Chaoren Lianmeng: Shenqi Shiyan Shi,"Comedy, Sci-Fi",开心超人联盟之神奇实验室,UNKNOWN,TV
44123,Kaixin Chaoren Lianmeng: Mi Zhi Cheng,"Comedy, Sci-Fi",开心超人联盟之谜之城,UNKNOWN,TV
44128,Qin Shi Ming Yue: Chunjie Tebie Pian,Slice of Life,秦时明月2016春节特别篇,UNKNOWN,ONA
44129,Mars Red: Zero Kikan Nippou,Comedy,ぜろきかん日報,5.55,ONA
44130,Pont Qiao Booth,Comedy,のポンチャオブース,UNKNOWN,ONA
44132,Qin Shi Mingyue: Xiao Chuangjianghu,"Comedy, Fantasy",秦时明月之笑闯江湖,UNKNOWN,TV
44133,Qin Shi Mingyue: Xiao Chuangjianghu 2nd Season,"Comedy, Fantasy",秦时明月之笑闯江湖 第二季,UNKNOWN,TV
44135,Xiong Chumo: Xiongxiong Leyuan 2,"Adventure, Comedy",熊出没之熊熊乐园2,UNKNOWN,TV
44136,Xiong Chumo: Tanxian Riji 2,"Adventure, Comedy",熊出没之探险日记2,UNKNOWN,TV
44137,Xiong Chumo: Xiongxiong Leyuan 3,"Adventure, Comedy",熊出没之熊熊乐园3,UNKNOWN,TV
44138,Xiong Chumo: Quaishou Jihua,"Adventure, Comedy",熊出没之怪兽计划,UNKNOWN,TV
44141,Watashi ni Tenshi ga Maiorita! Precious Friends,"Comedy, Girls Love",私に天使が舞い降りた! プレシャス・フレンズ,7.53,Movie
44159,Sai Er Hao Movie 7: Fengkuang Jiqi Cheng,Adventure,赛尔号大电影7：疯狂机器城,UNKNOWN,Movie
44167,Meng Li Ren,Drama,夢裡人,UNKNOWN,TV
44168,Dongfang Shen Wa,Adventure,東方神娃,UNKNOWN,TV
44169,Dongfang Shen Wa 2nd Season,Adventure,東方神娃 第二部,UNKNOWN,TV
44170,Xindongfang Shen Wa (Movie),Adventure,新东方神娃,UNKNOWN,Movie
44174,Xiao Niu Xiang Qian Chong,Fantasy,小牛向前冲,UNKNOWN,TV
44176,Mei Hou Wang (2010),"Adventure, Fantasy",美猴王,UNKNOWN,TV
44177,Dajiao Niu Meng Gongchang,Fantasy,大角牛梦工场,UNKNOWN,TV
44178,Sui Tang Heroes,Fantasy,隋唐英雄传,UNKNOWN,TV
44179,Qinhan Yingxiong Chuan,Adventure,秦漢英雄傳,UNKNOWN,TV
44181,Xiao Jigong,"Adventure, Fantasy",小濟公,UNKNOWN,TV
44182,Mianhua Tang He Yunduo Mama,Comedy,棉花糖和云朵妈妈,UNKNOWN,TV
44184,Mianhua Tang He Yunduo Mama: Meimeng Cheng Zhen,Comedy,棉花糖和云朵妈妈 美梦成真,UNKNOWN,Movie
44185,Mianhua Tang He Yunduo Mama: Fu Shu Song Ji,Comedy,棉花糖和云朵妈妈之福鼠送吉,UNKNOWN,Movie
44187,Mianhua Tang He Yunduo Mama: Chaoji Xiao Mihua,Comedy,棉花糖和云朵妈妈·超级小米花,UNKNOWN,Movie
44188,Gushi Nainai,"Adventure, Fantasy",故事奶奶,UNKNOWN,TV
44191,Tropical-Rouge! Precure,"Action, Fantasy",トロピカル～ジュ！プリキュア,7.41,TV
44192,Kimi ga Suki. The Animation,Hentai,君が好き. THE ANIMATION,6.73,OVA
44193,Ano Ko no Kawari ni Suki na Dake,Hentai,実娘[あの子]の代わりに好きなだけ,6.5,OVA
44194,Haitoku no Kyoukai,Hentai,背徳の境界,6.36,OVA
44196,Shanhe Jian Xin,"Action, Fantasy",山河剑心,7.67,ONA
44200,Boku no Hero Academia the Movie 3: World Heroes' Mission,Action,僕のヒーローアカデミア THE MOVIE ワールド ヒーローズ ミッション,7.58,Movie
44202,Fire Emblem Heroes - Book IV Ending Movie,"Action, Drama, Supernatural, Suspense",ファイアーエムブレム ヒーローズ - Book IV Ending Movie,5.68,Special
44203,Seirei Gensouki,"Action, Adventure, Fantasy, Romance",精霊幻想記,7.06,TV
44204,Kyokou Suiri Season 2,"Mystery, Romance, Supernatural",虚構推理 Season2,7.35,TV
44208,Yami Shibai 8,"Avant Garde, Horror, Supernatural",闇芝居 8期,5.8,TV
44209,Aoi Hane Mitsuketa! Sagashite Miyou Mijika na Tori-tachi,Fantasy,青い羽みつけた! -さがしてみよう 身近な鳥たち-,UNKNOWN,ONA
44211,Rikujoubu Joshi wa Ore no Nama Onaho!!! The Animation,Hentai,陸上部女子は俺の生オナホ!!! The Animation,6.34,OVA
44212,Shenhai,"Adventure, Fantasy",深海,UNKNOWN,Movie
44213,Si Hai Jing Qi 2nd Season,"Action, Adventure, Fantasy, Mystery",四海鲸骑 第2季,UNKNOWN,ONA
44218,Tunshi Xingkong,"Action, Adventure, Fantasy, Sci-Fi",吞噬星空,7.82,ONA
44221,Xie Wang Zhui Qi: Yishi Qingcheng,"Action, Comedy, Drama, Fantasy, Romance",邪王追妻之一世倾城,7.27,ONA
44225,Norman the Snowman: Nagareboshi no Furu Yoru ni,"Adventure, Fantasy",ノーマン・ザ・スノーマン〜流れ星のふる夜に〜,UNKNOWN,Movie
44228,Jian Wang 3: Xia Gan Yi Dan Shen Jianxin Zhi Chang Piao,Comedy,剑网3·侠肝义胆沈剑心之长漂,UNKNOWN,ONA
44233,Yinhe Zhi Xin,"Action, Sci-Fi",银河之心,6.21,ONA
44235,Pui Pui Molcar,Comedy,PUI PUI モルカー,8.01,TV
44236,Senyoku no Sigrdrifa: Dai-909 Senjutsu Hime-tai Sentou Kiroku!,Action,戦翼のシグルドリーヴァ 第909戦術姫隊戦闘記録！,5.84,Special
44245,Mr. Shape and Number Man,Comedy,ミスターシェイプとナンバーマン,UNKNOWN,ONA
44248,Fate/Grand Carnival,"Comedy, Fantasy, Supernatural",Fate/Grand Carnival 第一特異宴 英霊限界大祭オリンピア,7.8,OVA
44270,He Wei Dao x Hui Yeda Xiaojie Xiangyao Wo Gaobai,"Comedy, Romance",合味道×辉夜大小姐想要我告白,6.88,ONA
44273,Mewkledreamy Mix!,"Adventure, Fantasy",ミュークルドリーミー みっくす！,7.14,TV
44274,Puraore! Pride of Orange,Sports,プラオレ！～PRIDE OF ORANGE～,6.28,TV
44276,Kyuukyoku Shinka shita Full Dive RPG ga Genjitsu yori mo Kusoge Dattara,"Action, Comedy, Fantasy",究極進化したフルダイブRPGが現実よりもクソゲーだったら,6.47,TV
44278,Guodong Baobei,Fantasy,果凍寶貝,UNKNOWN,TV
44279,Guodong San Jianke,Fantasy,果冻三剑客,UNKNOWN,TV
44280,Guo Bao Tegong,Fantasy,果宝特攻,UNKNOWN,TV
44282,Guo Bao Tegong 2,Fantasy,果宝特攻2,UNKNOWN,TV
44283,Guo Bao Tegong 3,Fantasy,果宝特攻3,UNKNOWN,TV
44285,Guo Bao Tegong 4: Kai Zhi Hun,Fantasy,果宝特攻4之铠之魂,UNKNOWN,TV
44286,Guo Bao Tegong: Shuiguo Da Taowang,"Adventure, Fantasy",果宝特攻之水果大逃亡,UNKNOWN,Movie
44287,Bai Bian Ji Shou: Luo Luo Lixian Ji,Sci-Fi,百变机兽之洛洛历险记,UNKNOWN,TV
44292,Chao Shou Wuzhuang: Yongzhe Wu Ju,"Action, Sci-Fi",超兽武装之勇者无惧,UNKNOWN,TV
44293,Gangtie Feilong,"Action, Sci-Fi",钢铁飞龙,UNKNOWN,TV
44294,Gangtie Feilong (Movie),"Action, Sci-Fi",钢铁飞龙(電影),UNKNOWN,Movie
44295,Gangtie Feilong: Zaijian Ultraman,"Action, Sci-Fi",钢铁飞龙之再见奥特曼,UNKNOWN,Movie
44296,Gangtie Feilong: Ultraman Jueqi,"Action, Sci-Fi",钢铁飞龙之奥特曼崛起,UNKNOWN,Movie
44297,Gangtie Feilong 3: Shanhai Shenshou Lu,"Action, Sci-Fi",钢铁飞龙3山海神兽录,UNKNOWN,TV
44298,Gangtie Feilong 2: Ultraman Liliang,"Action, Sci-Fi",钢铁飞龙2之奥特曼力量,UNKNOWN,TV
44300,Gangtie Feilong 2: Long Hun Juexing,"Action, Sci-Fi",钢铁飞龙2龙魂觉醒,UNKNOWN,TV
44301,Tiejia Wei Chong Zhi Qi Ren Wang,"Action, Sci-Fi",铁甲威虫之骑刃王,UNKNOWN,TV
44302,Menghuan Xiyou: Tianming Zhi Zhan,"Action, Adventure, Fantasy",梦幻西游之天命之战,UNKNOWN,ONA
44303,Menghuan Xiyou: Lei Nu Weiji,"Action, Adventure, Fantasy",梦幻西游之雷怒危机,UNKNOWN,ONA
44304,Code Geass: Dakkan no Z,"Action, Drama, Sci-Fi",コードギアス 奪還のゼット,UNKNOWN,UNKNOWN
44345,Koyoi wa Halloween Night!,Supernatural,今宵はHalloween Night!,6.51,Music
44350,Tianshang Diao Xia Ge Zhubajie,Fantasy,天上掉下个猪八戒,UNKNOWN,TV
44351,Jingling Shiji,"Adventure, Fantasy",精灵世纪,UNKNOWN,TV
44353,Zhu Zhu Xia: Shenhai Xiao Yingxiong,"Adventure, Fantasy",猪猪侠之深海小英雄,UNKNOWN,TV
44358,Hong Mao Lan Tu: Nao Xinchun,Adventure,虹猫蓝兔闹新春,UNKNOWN,Special
44363,Hong Mao Lan Tu MTV,Fantasy,虹猫蓝兔MTV,UNKNOWN,TV
44365,Tonghua Wangguo Lixian Ji,"Adventure, Fantasy",童话王国历险记,UNKNOWN,TV
44366,QiQi KeKe Lixian Ji,Adventure,奇奇颗颗历险记,UNKNOWN,TV
44368,Xi Mu Ba Long Jiazu,Adventure,西姆霸龙家族,UNKNOWN,TV
44369,QiQi KeKe Shuo Konglong,Adventure,奇奇颗颗说恐龙,UNKNOWN,TV
44370,Shen Chu Xiaofu Gui,Gourmet,神厨小福贵,UNKNOWN,TV
44371,Tu Baobao He San Jian Shenqi Baobei,Comedy,兔宝宝和三件神奇宝贝,UNKNOWN,TV
44376,Idol Land PriPara,Slice of Life,アイドルランドプリパラ,7.38,ONA
44382,Xinling Zhi Chuang,Drama,心灵之窗,UNKNOWN,TV
44387,Sankaku Mado no Sotogawa wa Yoru,"Boys Love, Drama, Horror, Mystery, Supernatural",さんかく窓の外側は夜,6.73,TV
44388,Biao Ren: Blades of the Guardians,Action,鏢人,7.38,ONA
44389,Zi Chuan,"Action, Fantasy",紫川,6.91,ONA
44390,Tian Mei De Yao Hen,"Drama, Romance, Supernatural",甜美的咬痕,6.57,ONA
44393,Shen Shou Jin Gang 2: Tianshen De Shou,"Action, Sci-Fi",神兽金刚2：天神地兽,UNKNOWN,TV
44394,Shen Shou Jin Gang 3: Chao Bianxing Jia,"Action, Sci-Fi",神兽金刚3超变星甲,UNKNOWN,TV
44395,Shen Shou Jin Gang 4: Bang Bao Lixian Ji,"Action, Sci-Fi",神兽金刚4邦宝历险记,UNKNOWN,TV
44396,Shen Shou Jin Gang 5: Chao Neng Jing Jia,"Action, Sci-Fi",神兽金刚5：超能晶甲,UNKNOWN,TV
44397,Shen Shou Jin Gang: Qinglong Zaixian,"Action, Sci-Fi",神兽金刚之青龙再现,UNKNOWN,Movie
44399,Jing Ma Zhanshi,"Action, Adventure",晶码战士,UNKNOWN,TV
44402,Konglong Baobei,Adventure,恐龙宝贝剧场版,UNKNOWN,Movie
